DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	15q15.1	15	41443512	NR	RTF1			23168			rs2777491-?	rs2777491	0	2777491	intron_variant	0	NR	8E-8	7.096910013008056	(EA)			Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	2p23.3	2	24874775	NR	ADCY3			109			rs13407913-G	rs13407913	0	13407913	intron_variant	0	0.4306	9E-8	7.045757490560675	(EA)	1.0690905	[1.04-1.09]	Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	15q15.1	15	41271752	NR	CHP1			11261			rs28374715-A	rs28374715	0	28374715	intron_variant	0	0.74	9E-8	7.045757490560675	(EA)	1.0816516		Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	1q31.3	1	197662011	NR	DENND1B			163486			rs2488389-A	rs2488389	0	2488389	intron_variant	0	0.2092	9E-8	7.045757490560675	(EA)	1.0841732	[1.05-1.11]	Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	5p15.2	5	10695414	NR	DAP			1611			rs2930047-G	rs2930047	0	2930047	intron_variant	0	0.372	1E-7	7.0	(EA)	1.0703659	[1.05-1.1]	Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	15q22.33	15	67150258	NR	SMAD3			4088			rs17293632-A	rs17293632	0	17293632	intron_variant	0	0.2364	1E-7	7.0	(EA)	1.0799718	[1.05-1.11]	Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	2q33.2	2	203727298	ICOS, CD28, CTLA4	CD28			940			rs3116494-G	rs3116494	0	3116494	intron_variant	0	0.2539	1E-7	7.0	(EA)	1.080307	[1.05-1.11]	Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	12q24.23	12	119709120	PRKAB1	CIT			11113			rs11064881-A	rs11064881	0	11064881	intron_variant	0	0.07342	2E-7	6.698970004336019	(EA)	1.1273501	[1.08-1.17]	Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	6q21	6	105987394	NR	RN7SKP211 - PRDM1	106479189	639		82774	59335	rs7746082-C	rs7746082	0	7746082	regulatory_region_variant	1	0.2869	2E-7	6.698970004336019	(EA)	1.0753639	[1.05-1.1]	Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	3p21.1	3	53028645	NR	LOC105377135, SFMBT1			105377135, 51460			rs9847710-G	rs9847710	0	9847710	intron_variant	0	0.4118	3E-7	6.522878745280337	(EA)	1.067568	[1.04-1.09]	Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	7q36.1	7	148523356	CNTNAP2	LOC392145 - RPL32P17	392145	402716		76961	57045	rs2538470-A	rs2538470	0	2538470	intergenic_variant	1	0.3622	3E-7	6.522878745280337	(EA)	1.0682071	[1.04-1.09]	Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	10q24.32	10	102472959	NFKB2, TRIM8, TMEM180	TMEM180			79847			rs3740415-A	rs3740415	0	3740415	3_prime_UTR_variant	0	0.53	3E-7	6.522878745280337	(EA)	1.0690618		Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	7q22.1	7	99161494	NR	KPNA7			402569			rs9297145-C	rs9297145	0	9297145	intergenic_variant	0	0.2581	4E-7	6.3979400086720375	(EA)	1.073924	[1.05-1.1]	Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	4q13.3	4	73990818	NR	PPBP - CXCL5	5473	6374		2628	4824	rs2457996-A	rs2457996	0	2457996	intergenic_variant	1	0.89	4E-7	6.3979400086720375	(EA)	1.1094414		Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	2q33.1	2	198010740	NR	PLCL1			5334			rs1595825-?	rs1595825	0	1595825	intron_variant	0	NR	4E-7	6.3979400086720375	(EA)			Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	2q33.1	2	198006693	NR	PLCL1			5334			rs1440088-A	rs1440088	0	1440088	intron_variant	0	0.81	6E-7	6.221848749616356	(EA)	1.0840102		Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	5q31.3	5	142133639	NR	NDFIP1			80762			rs6863411-T	rs6863411	0	6863411	intron_variant	0	0.63	6E-7	6.221848749616356	(EA)	1.0674366		Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	13q32.3	13	99255087	NR	GPR18, UBAC2			2841, 337867			rs3742130-G	rs3742130	0	3742130	synonymous_variant	0	0.78	6E-7	6.221848749616356	(EA)	1.0792593		Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	12q13.11	12	47814585	NR	HDAC7			51564			rs11168249-G	rs11168249	0	11168249	intron_variant	0	0.4676	7E-7	6.154901959985743	(EA)	1.0644168	[1.04-1.09]	Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	20q11.22	20	35211477	NR	PROCR			10544			rs6088765-C	rs6088765	0	6088765	intron_variant	0	0.4467	1E-6	6.0	(EA)	1.0630414	[1.04-1.09]	Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	18q22.2	18	69863203	NR	CD226			10666			rs727088-G	rs727088	0	727088	3_prime_UTR_variant	0	0.4822	1E-6	6.0	(EA)	1.0637558	[1.04-1.09]	Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	22q12.2	22	30097893	NR	HORMAD2			150280			rs5763767-A	rs5763767	0	5763767	intron_variant	0	0.4538	1E-6	6.0	(EA)	1.0639322	[1.04-1.09]	Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	16p11.2	16	28506388	NR	IL27			246778			rs26528-G	rs26528	0	26528	intron_variant	0	0.4576	1E-6	6.0	(EA)	1.06364	[1.04-1.09]	Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	1p31.1	1	70529879	NR	LOC105378793 - LOC391048	105378793	391048		68283	530	rs2651244-G	rs2651244	0	2651244	intergenic_variant	1	0.61	2E-6	5.698970004336019	(EA)	1.063159		Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	5p15.33	5	593968	NR	LOC105374607 - LOC105374608	105374607	105374608		16895	6546	rs11739663-A	rs11739663	0	11739663	intergenic_variant	1	0.77	2E-6	5.698970004336019	(EA)	1.0785052		Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	10q23.33	10	92704550	NR	HHEX - EXOC6	3087	54536		8899	122281	rs12778642-A	rs12778642	0	12778642	intergenic_variant	1	0.4347	2E-6	5.698970004336019	(EA)	1.0610541	[1.04-1.09]	Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	5q13.2	5	72398072	NR	RPL10AP8 - YBX1P5	644154	100861569		15679	19487	rs4703855-G	rs4703855	0	4703855	intergenic_variant	1	0.7	2E-6	5.698970004336019	(EA)	1.0675422		Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	5q35.1	5	172897975	C5orf4, DUSP1	ERGIC1			57222			rs564349-G	rs564349	0	564349	3_prime_UTR_variant	0	0.3183	2E-6	5.698970004336019	(EA)	1.0646768	[1.04-1.09]	Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	12q12	12	40134630	NR	SLC2A13 - LOC101930164	114134	101930164		28545	6296	rs12422544-G	rs12422544	0	12422544	intergenic_variant	1	0.01915	3E-6	5.522878745280337	(EA)	1.2153448	[1.13-1.3]	Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	7q22.1	7	100825743	NR	EPHB4			2050			rs314313-G	rs314313	0	314313	intron_variant	0	0.3043	4E-6	5.3979400086720375	(EA)	1.0641211	[1.04-1.09]	Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	5q15	5	96917099	NR	ERAP2, ERAP1			64167, 51752			rs1363907-A	rs1363907	0	1363907	intron_variant	0	0.4212	4E-6	5.3979400086720375	(EA)	1.0618593	[1.04-1.09]	Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
2016-07-24	26192919	Liu JZ	2015-07-20	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26192919	Association analyses identify 38 susceptibility loci for inflammatory bowel disease and highlight shared genetic risk across populations.	Ulcerative colitis	6,968 European ancestry cases, 20,464 European ancestry controls	10,679 European ancestry cases, 26,715 European ancestry controls, 397 Iranian ancestry cases, 342 Iranian ancestry controls, 1,239 Indian ancestry cases, 990 Indian ancestry controls, 1,134 East Asian ancestry cases, 3,719 East Asian ancestry controls	20q13.32	20	59249254	NR	ZNF831			128611			rs259964-A	rs259964	0	259964	intron_variant	0	0.4586	4E-6	5.3979400086720375	(EA)	1.0585915	[1.03-1.08]	Affymetrix, Illumina [~ 9000000] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST003045	Genome-wide genotyping array
